TIME: 2025-04-11T00:22:53Z | ALT: 29122 ft | SPD: 475 kt | TEMP: -39 C | FUEL: 85.6%
TIME: 2025-04-11T00:22:53Z | ALT: 30637 ft | SPD: 446 kt | TEMP: -36 C | FUEL: 65.9%
TIME: 2025-04-11T00:22:53Z | ALT: 39060 ft | SPD: 488 kt | TEMP: -32 C | FUEL: 52.0%
TIME: 2025-04-11T00:22:53Z | ALT: 39711 ft | SPD: 479 kt | TEMP: -44 C | FUEL: 74.9%
TIME: 2025-04-11T00:22:53Z | ALT: 39265 ft | SPD: 509 kt | TEMP: -45 C | FUEL: 40.2%
TIME: 2025-04-11T00:22:53Z | ALT: 37106 ft | SPD: 479 kt | TEMP: -44 C | FUEL: 78.4%
TIME: 2025-04-11T00:22:53Z | ALT: 32700 ft | SPD: 503 kt | TEMP: -47 C | FUEL: 67.8%
TIME: 2025-04-11T00:22:53Z | ALT: 38833 ft | SPD: 506 kt | TEMP: -42 C | FUEL: 48.9%
TIME: 2025-04-11T00:22:53Z | ALT: 31396 ft | SPD: 458 kt | TEMP: -30 C | FUEL: 84.8%
TIME: 2025-04-11T00:22:53Z | ALT: 31449 ft | SPD: 512 kt | TEMP: -44 C | FUEL: 32.9%
TIME: 2025-04-11T00:22:53Z | ALT: 34638 ft | SPD: 436 kt | TEMP: -41 C | FUEL: 85.6%
TIME: 2025-04-11T00:22:53Z | ALT: 30148 ft | SPD: 446 kt | TEMP: -40 C | FUEL: 58.6%
TIME: 2025-04-11T00:22:53Z | ALT: 29279 ft | SPD: 517 kt | TEMP: -47 C | FUEL: 23.3%
TIME: 2025-04-11T00:22:53Z | ALT: 40902 ft | SPD: 493 kt | TEMP: -40 C | FUEL: 76.7%
TIME: 2025-04-11T00:22:53Z | ALT: 31023 ft | SPD: 486 kt | TEMP: -31 C | FUEL: 38.1%
TIME: 2025-04-11T00:22:53Z | ALT: 38950 ft | SPD: 472 kt | TEMP: -31 C | FUEL: 60.2%
TIME: 2025-04-11T00:22:53Z | ALT: 40161 ft | SPD: 510 kt | TEMP: -52 C | FUEL: 65.4%
TIME: 2025-04-11T00:22:53Z | ALT: 35844 ft | SPD: 518 kt | TEMP: -39 C | FUEL: 46.4%
TIME: 2025-04-11T00:22:53Z | ALT: 35832 ft | SPD: 510 kt | TEMP: -42 C | FUEL: 92.6%
TIME: 2025-04-11T00:22:53Z | ALT: 30523 ft | SPD: 439 kt | TEMP: -41 C | FUEL: 91.8%
TIME: 2025-04-11T00:22:53Z | ALT: 35320 ft | SPD: 456 kt | TEMP: -43 C | FUEL: 21.3%
TIME: 2025-04-11T00:22:53Z | ALT: 32592 ft | SPD: 439 kt | TEMP: -30 C | FUEL: 63.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37904 ft | SPD: 422 kt | TEMP: -52 C | FUEL: 27.0%
TIME: 2025-04-11T00:22:53Z | ALT: 37502 ft | SPD: 486 kt | TEMP: -40 C | FUEL: 99.0%
TIME: 2025-04-11T00:22:53Z | ALT: 39174 ft | SPD: 460 kt | TEMP: -42 C | FUEL: 60.7%
TIME: 2025-04-11T00:22:53Z | ALT: 36754 ft | SPD: 467 kt | TEMP: -53 C | FUEL: 53.4%
TIME: 2025-04-11T00:22:53Z | ALT: 32666 ft | SPD: 421 kt | TEMP: -47 C | FUEL: 59.1%
TIME: 2025-04-11T00:22:53Z | ALT: 34289 ft | SPD: 440 kt | TEMP: -52 C | FUEL: 90.7%
TIME: 2025-04-11T00:22:53Z | ALT: 29639 ft | SPD: 460 kt | TEMP: -43 C | FUEL: 45.7%
TIME: 2025-04-11T00:22:53Z | ALT: 37728 ft | SPD: 511 kt | TEMP: -49 C | FUEL: 34.6%
TIME: 2025-04-11T00:22:53Z | ALT: 40801 ft | SPD: 443 kt | TEMP: -46 C | FUEL: 62.6%
TIME: 2025-04-11T00:22:53Z | ALT: 29621 ft | SPD: 446 kt | TEMP: -31 C | FUEL: 41.9%
TIME: 2025-04-11T00:22:53Z | ALT: 35282 ft | SPD: 421 kt | TEMP: -36 C | FUEL: 70.6%
TIME: 2025-04-11T00:22:53Z | ALT: 30708 ft | SPD: 431 kt | TEMP: -38 C | FUEL: 25.2%
TIME: 2025-04-11T00:22:53Z | ALT: 36340 ft | SPD: 433 kt | TEMP: -49 C | FUEL: 68.9%
TIME: 2025-04-11T00:22:53Z | ALT: 29607 ft | SPD: 504 kt | TEMP: -52 C | FUEL: 33.4%
TIME: 2025-04-11T00:22:53Z | ALT: 40654 ft | SPD: 463 kt | TEMP: -55 C | FUEL: 52.9%
TIME: 2025-04-11T00:22:53Z | ALT: 31082 ft | SPD: 449 kt | TEMP: -40 C | FUEL: 90.5%
TIME: 2025-04-11T00:22:53Z | ALT: 32703 ft | SPD: 480 kt | TEMP: -48 C | FUEL: 64.9%
TIME: 2025-04-11T00:22:53Z | ALT: 38068 ft | SPD: 451 kt | TEMP: -50 C | FUEL: 68.2%
TIME: 2025-04-11T00:22:53Z | ALT: 33950 ft | SPD: 454 kt | TEMP: -41 C | FUEL: 22.7%
TIME: 2025-04-11T00:22:53Z | ALT: 36731 ft | SPD: 458 kt | TEMP: -42 C | FUEL: 90.2%
TIME: 2025-04-11T00:22:53Z | ALT: 32168 ft | SPD: 447 kt | TEMP: -43 C | FUEL: 91.0%
TIME: 2025-04-11T00:22:53Z | ALT: 31552 ft | SPD: 469 kt | TEMP: -44 C | FUEL: 57.7%
TIME: 2025-04-11T00:22:53Z | ALT: 40429 ft | SPD: 490 kt | TEMP: -51 C | FUEL: 98.1%
TIME: 2025-04-11T00:22:53Z | ALT: 30242 ft | SPD: 506 kt | TEMP: -38 C | FUEL: 59.6%
TIME: 2025-04-11T00:22:53Z | ALT: 36026 ft | SPD: 516 kt | TEMP: -51 C | FUEL: 72.9%
TIME: 2025-04-11T00:22:53Z | ALT: 38386 ft | SPD: 444 kt | TEMP: -52 C | FUEL: 40.4%
TIME: 2025-04-11T00:22:53Z | ALT: 35357 ft | SPD: 433 kt | TEMP: -30 C | FUEL: 20.3%
TIME: 2025-04-11T00:22:53Z | ALT: 35154 ft | SPD: 474 kt | TEMP: -54 C | FUEL: 42.4%
TIME: 2025-04-11T00:22:53Z | ALT: 32969 ft | SPD: 476 kt | TEMP: -37 C | FUEL: 54.4%
TIME: 2025-04-11T00:22:53Z | ALT: 35770 ft | SPD: 438 kt | TEMP: -35 C | FUEL: 77.3%
TIME: 2025-04-11T00:22:53Z | ALT: 39976 ft | SPD: 452 kt | TEMP: -37 C | FUEL: 84.0%
TIME: 2025-04-11T00:22:53Z | ALT: 38207 ft | SPD: 444 kt | TEMP: -52 C | FUEL: 50.5%
TIME: 2025-04-11T00:22:53Z | ALT: 40239 ft | SPD: 462 kt | TEMP: -49 C | FUEL: 20.1%
TIME: 2025-04-11T00:22:53Z | ALT: 40770 ft | SPD: 452 kt | TEMP: -45 C | FUEL: 25.2%
TIME: 2025-04-11T00:22:53Z | ALT: 40237 ft | SPD: 459 kt | TEMP: -49 C | FUEL: 25.8%
TIME: 2025-04-11T00:22:53Z | ALT: 29023 ft | SPD: 487 kt | TEMP: -50 C | FUEL: 37.2%
TIME: 2025-04-11T00:22:53Z | ALT: 38860 ft | SPD: 506 kt | TEMP: -55 C | FUEL: 68.7%
TIME: 2025-04-11T00:22:53Z | ALT: 35657 ft | SPD: 427 kt | TEMP: -35 C | FUEL: 92.9%
TIME: 2025-04-11T00:22:53Z | ALT: 30367 ft | SPD: 493 kt | TEMP: -47 C | FUEL: 88.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40399 ft | SPD: 502 kt | TEMP: -30 C | FUEL: 91.3%
TIME: 2025-04-11T00:22:53Z | ALT: 39112 ft | SPD: 493 kt | TEMP: -33 C | FUEL: 26.8%
TIME: 2025-04-11T00:22:53Z | ALT: 29269 ft | SPD: 514 kt | TEMP: -48 C | FUEL: 58.7%
TIME: 2025-04-11T00:22:53Z | ALT: 31911 ft | SPD: 510 kt | TEMP: -32 C | FUEL: 48.3%
TIME: 2025-04-11T00:22:53Z | ALT: 35891 ft | SPD: 490 kt | TEMP: -44 C | FUEL: 29.0%
TIME: 2025-04-11T00:22:53Z | ALT: 30468 ft | SPD: 464 kt | TEMP: -40 C | FUEL: 69.8%
TIME: 2025-04-11T00:22:53Z | ALT: 39777 ft | SPD: 436 kt | TEMP: -40 C | FUEL: 62.5%
TIME: 2025-04-11T00:22:53Z | ALT: 33344 ft | SPD: 518 kt | TEMP: -41 C | FUEL: 36.7%
TIME: 2025-04-11T00:22:53Z | ALT: 37150 ft | SPD: 481 kt | TEMP: -36 C | FUEL: 49.5%
TIME: 2025-04-11T00:22:53Z | ALT: 40042 ft | SPD: 422 kt | TEMP: -31 C | FUEL: 76.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37620 ft | SPD: 517 kt | TEMP: -55 C | FUEL: 69.6%
TIME: 2025-04-11T00:22:53Z | ALT: 31131 ft | SPD: 448 kt | TEMP: -36 C | FUEL: 21.3%
TIME: 2025-04-11T00:22:53Z | ALT: 29226 ft | SPD: 501 kt | TEMP: -34 C | FUEL: 58.7%
TIME: 2025-04-11T00:22:53Z | ALT: 29258 ft | SPD: 510 kt | TEMP: -42 C | FUEL: 55.7%
TIME: 2025-04-11T00:22:53Z | ALT: 40439 ft | SPD: 425 kt | TEMP: -32 C | FUEL: 46.8%
TIME: 2025-04-11T00:22:53Z | ALT: 32469 ft | SPD: 421 kt | TEMP: -44 C | FUEL: 39.6%
TIME: 2025-04-11T00:22:53Z | ALT: 36146 ft | SPD: 464 kt | TEMP: -31 C | FUEL: 97.5%
TIME: 2025-04-11T00:22:53Z | ALT: 32207 ft | SPD: 443 kt | TEMP: -52 C | FUEL: 55.6%
TIME: 2025-04-11T00:22:53Z | ALT: 36319 ft | SPD: 435 kt | TEMP: -45 C | FUEL: 85.8%
TIME: 2025-04-11T00:22:53Z | ALT: 37180 ft | SPD: 467 kt | TEMP: -33 C | FUEL: 81.2%
TIME: 2025-04-11T00:22:53Z | ALT: 40900 ft | SPD: 519 kt | TEMP: -55 C | FUEL: 54.7%
TIME: 2025-04-11T00:22:53Z | ALT: 36519 ft | SPD: 440 kt | TEMP: -52 C | FUEL: 89.7%
TIME: 2025-04-11T00:22:53Z | ALT: 29347 ft | SPD: 479 kt | TEMP: -49 C | FUEL: 37.7%
TIME: 2025-04-11T00:22:53Z | ALT: 31948 ft | SPD: 442 kt | TEMP: -53 C | FUEL: 55.5%
TIME: 2025-04-11T00:22:53Z | ALT: 31226 ft | SPD: 435 kt | TEMP: -46 C | FUEL: 79.4%
TIME: 2025-04-11T00:22:53Z | ALT: 40253 ft | SPD: 497 kt | TEMP: -32 C | FUEL: 99.3%
TIME: 2025-04-11T00:22:53Z | ALT: 39775 ft | SPD: 492 kt | TEMP: -42 C | FUEL: 81.0%
TIME: 2025-04-11T00:22:53Z | ALT: 33428 ft | SPD: 519 kt | TEMP: -44 C | FUEL: 100.0%
TIME: 2025-04-11T00:22:53Z | ALT: 35762 ft | SPD: 503 kt | TEMP: -34 C | FUEL: 25.2%
TIME: 2025-04-11T00:22:53Z | ALT: 36566 ft | SPD: 435 kt | TEMP: -35 C | FUEL: 55.7%
TIME: 2025-04-11T00:22:53Z | ALT: 36146 ft | SPD: 460 kt | TEMP: -54 C | FUEL: 71.5%
TIME: 2025-04-11T00:22:53Z | ALT: 34966 ft | SPD: 479 kt | TEMP: -48 C | FUEL: 85.1%
TIME: 2025-04-11T00:22:53Z | ALT: 34709 ft | SPD: 467 kt | TEMP: -37 C | FUEL: 96.0%
TIME: 2025-04-11T00:22:53Z | ALT: 32180 ft | SPD: 484 kt | TEMP: -47 C | FUEL: 53.5%
TIME: 2025-04-11T00:22:53Z | ALT: 37681 ft | SPD: 508 kt | TEMP: -48 C | FUEL: 20.1%
TIME: 2025-04-11T00:22:53Z | ALT: 40514 ft | SPD: 494 kt | TEMP: -49 C | FUEL: 88.6%
TIME: 2025-04-11T00:22:53Z | ALT: 32041 ft | SPD: 427 kt | TEMP: -33 C | FUEL: 33.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38159 ft | SPD: 482 kt | TEMP: -40 C | FUEL: 48.9%
TIME: 2025-04-11T00:22:53Z | ALT: 29433 ft | SPD: 478 kt | TEMP: -42 C | FUEL: 80.6%
TIME: 2025-04-11T00:22:53Z | ALT: 29279 ft | SPD: 479 kt | TEMP: -39 C | FUEL: 83.6%
TIME: 2025-04-11T00:22:53Z | ALT: 34296 ft | SPD: 438 kt | TEMP: -37 C | FUEL: 33.6%
TIME: 2025-04-11T00:22:53Z | ALT: 30183 ft | SPD: 474 kt | TEMP: -48 C | FUEL: 98.3%
TIME: 2025-04-11T00:22:53Z | ALT: 36946 ft | SPD: 501 kt | TEMP: -54 C | FUEL: 66.7%
TIME: 2025-04-11T00:22:53Z | ALT: 39892 ft | SPD: 459 kt | TEMP: -50 C | FUEL: 80.3%
TIME: 2025-04-11T00:22:53Z | ALT: 35750 ft | SPD: 504 kt | TEMP: -40 C | FUEL: 94.4%
TIME: 2025-04-11T00:22:53Z | ALT: 35782 ft | SPD: 462 kt | TEMP: -49 C | FUEL: 47.0%
TIME: 2025-04-11T00:22:53Z | ALT: 38425 ft | SPD: 509 kt | TEMP: -53 C | FUEL: 70.6%
TIME: 2025-04-11T00:22:53Z | ALT: 31258 ft | SPD: 516 kt | TEMP: -45 C | FUEL: 58.5%
TIME: 2025-04-11T00:22:53Z | ALT: 37110 ft | SPD: 507 kt | TEMP: -31 C | FUEL: 37.7%
TIME: 2025-04-11T00:22:53Z | ALT: 39852 ft | SPD: 510 kt | TEMP: -43 C | FUEL: 24.3%
TIME: 2025-04-11T00:22:53Z | ALT: 33654 ft | SPD: 433 kt | TEMP: -47 C | FUEL: 71.2%
TIME: 2025-04-11T00:22:53Z | ALT: 31191 ft | SPD: 510 kt | TEMP: -44 C | FUEL: 70.1%
TIME: 2025-04-11T00:22:53Z | ALT: 34220 ft | SPD: 506 kt | TEMP: -47 C | FUEL: 95.2%
TIME: 2025-04-11T00:22:53Z | ALT: 39963 ft | SPD: 468 kt | TEMP: -39 C | FUEL: 21.9%
TIME: 2025-04-11T00:22:53Z | ALT: 39736 ft | SPD: 465 kt | TEMP: -41 C | FUEL: 60.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40215 ft | SPD: 512 kt | TEMP: -37 C | FUEL: 61.9%
TIME: 2025-04-11T00:22:53Z | ALT: 30864 ft | SPD: 495 kt | TEMP: -46 C | FUEL: 23.7%
TIME: 2025-04-11T00:22:53Z | ALT: 30465 ft | SPD: 510 kt | TEMP: -30 C | FUEL: 86.1%
TIME: 2025-04-11T00:22:53Z | ALT: 35413 ft | SPD: 421 kt | TEMP: -45 C | FUEL: 51.4%
TIME: 2025-04-11T00:22:53Z | ALT: 39004 ft | SPD: 489 kt | TEMP: -31 C | FUEL: 58.3%
TIME: 2025-04-11T00:22:53Z | ALT: 37705 ft | SPD: 438 kt | TEMP: -53 C | FUEL: 72.8%
TIME: 2025-04-11T00:22:53Z | ALT: 31967 ft | SPD: 477 kt | TEMP: -35 C | FUEL: 71.3%
TIME: 2025-04-11T00:22:53Z | ALT: 30350 ft | SPD: 492 kt | TEMP: -45 C | FUEL: 98.3%
TIME: 2025-04-11T00:22:53Z | ALT: 36605 ft | SPD: 495 kt | TEMP: -53 C | FUEL: 76.2%
TIME: 2025-04-11T00:22:53Z | ALT: 34346 ft | SPD: 485 kt | TEMP: -36 C | FUEL: 51.9%
TIME: 2025-04-11T00:22:53Z | ALT: 33597 ft | SPD: 439 kt | TEMP: -55 C | FUEL: 40.4%
TIME: 2025-04-11T00:22:53Z | ALT: 29315 ft | SPD: 462 kt | TEMP: -37 C | FUEL: 39.6%
TIME: 2025-04-11T00:22:53Z | ALT: 36866 ft | SPD: 469 kt | TEMP: -43 C | FUEL: 63.5%
TIME: 2025-04-11T00:22:53Z | ALT: 31096 ft | SPD: 506 kt | TEMP: -50 C | FUEL: 22.7%
TIME: 2025-04-11T00:22:53Z | ALT: 30689 ft | SPD: 507 kt | TEMP: -35 C | FUEL: 49.7%
TIME: 2025-04-11T00:22:53Z | ALT: 29747 ft | SPD: 453 kt | TEMP: -46 C | FUEL: 62.7%
TIME: 2025-04-11T00:22:53Z | ALT: 39864 ft | SPD: 437 kt | TEMP: -36 C | FUEL: 67.9%
TIME: 2025-04-11T00:22:53Z | ALT: 40102 ft | SPD: 461 kt | TEMP: -38 C | FUEL: 49.3%
TIME: 2025-04-11T00:22:53Z | ALT: 36668 ft | SPD: 477 kt | TEMP: -40 C | FUEL: 88.6%
TIME: 2025-04-11T00:22:53Z | ALT: 32278 ft | SPD: 496 kt | TEMP: -49 C | FUEL: 59.8%
TIME: 2025-04-11T00:22:53Z | ALT: 30729 ft | SPD: 459 kt | TEMP: -52 C | FUEL: 45.6%
TIME: 2025-04-11T00:22:53Z | ALT: 38963 ft | SPD: 480 kt | TEMP: -43 C | FUEL: 35.0%
TIME: 2025-04-11T00:22:53Z | ALT: 34756 ft | SPD: 512 kt | TEMP: -36 C | FUEL: 61.0%
TIME: 2025-04-11T00:22:53Z | ALT: 33089 ft | SPD: 446 kt | TEMP: -50 C | FUEL: 72.2%
TIME: 2025-04-11T00:22:53Z | ALT: 38086 ft | SPD: 493 kt | TEMP: -30 C | FUEL: 32.1%
TIME: 2025-04-11T00:22:53Z | ALT: 38042 ft | SPD: 470 kt | TEMP: -45 C | FUEL: 47.8%
TIME: 2025-04-11T00:22:53Z | ALT: 39891 ft | SPD: 454 kt | TEMP: -30 C | FUEL: 99.0%
TIME: 2025-04-11T00:22:53Z | ALT: 35394 ft | SPD: 459 kt | TEMP: -54 C | FUEL: 29.8%
TIME: 2025-04-11T00:22:53Z | ALT: 34436 ft | SPD: 517 kt | TEMP: -44 C | FUEL: 87.2%
TIME: 2025-04-11T00:22:53Z | ALT: 29359 ft | SPD: 506 kt | TEMP: -35 C | FUEL: 71.6%
TIME: 2025-04-11T00:22:53Z | ALT: 36205 ft | SPD: 421 kt | TEMP: -53 C | FUEL: 92.9%
TIME: 2025-04-11T00:22:53Z | ALT: 39698 ft | SPD: 433 kt | TEMP: -43 C | FUEL: 81.1%
TIME: 2025-04-11T00:22:53Z | ALT: 40499 ft | SPD: 430 kt | TEMP: -47 C | FUEL: 88.8%
TIME: 2025-04-11T00:22:53Z | ALT: 36961 ft | SPD: 427 kt | TEMP: -41 C | FUEL: 46.1%
TIME: 2025-04-11T00:22:53Z | ALT: 32121 ft | SPD: 482 kt | TEMP: -43 C | FUEL: 47.6%
TIME: 2025-04-11T00:22:53Z | ALT: 33939 ft | SPD: 457 kt | TEMP: -46 C | FUEL: 75.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38054 ft | SPD: 512 kt | TEMP: -31 C | FUEL: 42.2%
TIME: 2025-04-11T00:22:53Z | ALT: 31872 ft | SPD: 489 kt | TEMP: -46 C | FUEL: 35.1%
TIME: 2025-04-11T00:22:53Z | ALT: 34842 ft | SPD: 483 kt | TEMP: -36 C | FUEL: 27.6%
TIME: 2025-04-11T00:22:53Z | ALT: 29889 ft | SPD: 481 kt | TEMP: -55 C | FUEL: 50.4%
TIME: 2025-04-11T00:22:53Z | ALT: 33823 ft | SPD: 429 kt | TEMP: -53 C | FUEL: 24.4%
TIME: 2025-04-11T00:22:53Z | ALT: 33208 ft | SPD: 518 kt | TEMP: -32 C | FUEL: 83.2%
TIME: 2025-04-11T00:22:53Z | ALT: 36155 ft | SPD: 423 kt | TEMP: -41 C | FUEL: 68.0%
TIME: 2025-04-11T00:22:53Z | ALT: 32819 ft | SPD: 435 kt | TEMP: -32 C | FUEL: 91.1%
TIME: 2025-04-11T00:22:53Z | ALT: 31218 ft | SPD: 431 kt | TEMP: -32 C | FUEL: 93.7%
TIME: 2025-04-11T00:22:53Z | ALT: 34441 ft | SPD: 476 kt | TEMP: -51 C | FUEL: 61.5%
TIME: 2025-04-11T00:22:53Z | ALT: 38664 ft | SPD: 424 kt | TEMP: -50 C | FUEL: 55.1%
TIME: 2025-04-11T00:22:53Z | ALT: 40054 ft | SPD: 462 kt | TEMP: -54 C | FUEL: 73.4%
TIME: 2025-04-11T00:22:53Z | ALT: 29493 ft | SPD: 456 kt | TEMP: -53 C | FUEL: 57.3%
TIME: 2025-04-11T00:22:53Z | ALT: 35362 ft | SPD: 508 kt | TEMP: -32 C | FUEL: 53.4%
TIME: 2025-04-11T00:22:53Z | ALT: 34253 ft | SPD: 493 kt | TEMP: -30 C | FUEL: 90.7%
TIME: 2025-04-11T00:22:53Z | ALT: 37075 ft | SPD: 488 kt | TEMP: -48 C | FUEL: 34.0%
TIME: 2025-04-11T00:22:53Z | ALT: 32045 ft | SPD: 471 kt | TEMP: -50 C | FUEL: 86.4%
TIME: 2025-04-11T00:22:53Z | ALT: 39430 ft | SPD: 440 kt | TEMP: -48 C | FUEL: 43.2%
TIME: 2025-04-11T00:22:53Z | ALT: 38186 ft | SPD: 431 kt | TEMP: -50 C | FUEL: 76.8%
TIME: 2025-04-11T00:22:53Z | ALT: 31200 ft | SPD: 475 kt | TEMP: -42 C | FUEL: 54.8%
TIME: 2025-04-11T00:22:53Z | ALT: 33469 ft | SPD: 446 kt | TEMP: -45 C | FUEL: 58.3%
TIME: 2025-04-11T00:22:53Z | ALT: 36598 ft | SPD: 454 kt | TEMP: -46 C | FUEL: 35.2%
TIME: 2025-04-11T00:22:53Z | ALT: 30217 ft | SPD: 469 kt | TEMP: -33 C | FUEL: 59.1%
TIME: 2025-04-11T00:22:53Z | ALT: 29220 ft | SPD: 502 kt | TEMP: -31 C | FUEL: 75.9%
TIME: 2025-04-11T00:22:53Z | ALT: 34601 ft | SPD: 505 kt | TEMP: -34 C | FUEL: 38.4%
TIME: 2025-04-11T00:22:53Z | ALT: 35699 ft | SPD: 504 kt | TEMP: -35 C | FUEL: 81.9%
TIME: 2025-04-11T00:22:53Z | ALT: 39553 ft | SPD: 511 kt | TEMP: -38 C | FUEL: 96.1%
TIME: 2025-04-11T00:22:53Z | ALT: 35197 ft | SPD: 449 kt | TEMP: -55 C | FUEL: 21.8%
TIME: 2025-04-11T00:22:53Z | ALT: 34357 ft | SPD: 467 kt | TEMP: -42 C | FUEL: 57.5%
TIME: 2025-04-11T00:22:53Z | ALT: 29612 ft | SPD: 453 kt | TEMP: -46 C | FUEL: 71.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40292 ft | SPD: 455 kt | TEMP: -54 C | FUEL: 74.9%
TIME: 2025-04-11T00:22:53Z | ALT: 36068 ft | SPD: 508 kt | TEMP: -34 C | FUEL: 21.0%
TIME: 2025-04-11T00:22:53Z | ALT: 39551 ft | SPD: 487 kt | TEMP: -49 C | FUEL: 68.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38946 ft | SPD: 490 kt | TEMP: -51 C | FUEL: 73.7%
TIME: 2025-04-11T00:22:53Z | ALT: 39009 ft | SPD: 475 kt | TEMP: -45 C | FUEL: 79.0%
TIME: 2025-04-11T00:22:53Z | ALT: 34668 ft | SPD: 433 kt | TEMP: -48 C | FUEL: 62.8%
TIME: 2025-04-11T00:22:53Z | ALT: 32140 ft | SPD: 461 kt | TEMP: -44 C | FUEL: 47.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40138 ft | SPD: 512 kt | TEMP: -40 C | FUEL: 29.7%
TIME: 2025-04-11T00:22:53Z | ALT: 39568 ft | SPD: 495 kt | TEMP: -41 C | FUEL: 74.9%
TIME: 2025-04-11T00:22:53Z | ALT: 32676 ft | SPD: 444 kt | TEMP: -45 C | FUEL: 47.2%
TIME: 2025-04-11T00:22:53Z | ALT: 38370 ft | SPD: 503 kt | TEMP: -42 C | FUEL: 48.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40985 ft | SPD: 423 kt | TEMP: -48 C | FUEL: 46.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38710 ft | SPD: 518 kt | TEMP: -53 C | FUEL: 81.0%
TIME: 2025-04-11T00:22:53Z | ALT: 32746 ft | SPD: 466 kt | TEMP: -54 C | FUEL: 26.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38372 ft | SPD: 430 kt | TEMP: -39 C | FUEL: 78.0%
TIME: 2025-04-11T00:22:53Z | ALT: 32289 ft | SPD: 449 kt | TEMP: -55 C | FUEL: 23.9%
TIME: 2025-04-11T00:22:53Z | ALT: 34155 ft | SPD: 441 kt | TEMP: -40 C | FUEL: 33.2%
TIME: 2025-04-11T00:22:53Z | ALT: 36221 ft | SPD: 475 kt | TEMP: -44 C | FUEL: 66.4%
TIME: 2025-04-11T00:22:53Z | ALT: 29385 ft | SPD: 439 kt | TEMP: -42 C | FUEL: 69.8%
TIME: 2025-04-11T00:22:53Z | ALT: 34398 ft | SPD: 474 kt | TEMP: -43 C | FUEL: 97.8%
TIME: 2025-04-11T00:22:53Z | ALT: 34318 ft | SPD: 460 kt | TEMP: -39 C | FUEL: 43.0%
TIME: 2025-04-11T00:22:53Z | ALT: 30085 ft | SPD: 476 kt | TEMP: -52 C | FUEL: 82.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37146 ft | SPD: 462 kt | TEMP: -32 C | FUEL: 41.6%
TIME: 2025-04-11T00:22:53Z | ALT: 29327 ft | SPD: 510 kt | TEMP: -32 C | FUEL: 58.3%
TIME: 2025-04-11T00:22:53Z | ALT: 29923 ft | SPD: 491 kt | TEMP: -46 C | FUEL: 39.6%
TIME: 2025-04-11T00:22:53Z | ALT: 40748 ft | SPD: 496 kt | TEMP: -52 C | FUEL: 65.3%
TIME: 2025-04-11T00:22:53Z | ALT: 37463 ft | SPD: 456 kt | TEMP: -37 C | FUEL: 49.4%
TIME: 2025-04-11T00:22:53Z | ALT: 33581 ft | SPD: 442 kt | TEMP: -44 C | FUEL: 47.1%
TIME: 2025-04-11T00:22:53Z | ALT: 34040 ft | SPD: 452 kt | TEMP: -41 C | FUEL: 67.7%
TIME: 2025-04-11T00:22:53Z | ALT: 36310 ft | SPD: 444 kt | TEMP: -47 C | FUEL: 40.1%
TIME: 2025-04-11T00:22:53Z | ALT: 32762 ft | SPD: 517 kt | TEMP: -50 C | FUEL: 29.9%
TIME: 2025-04-11T00:22:53Z | ALT: 39799 ft | SPD: 462 kt | TEMP: -44 C | FUEL: 36.9%
TIME: 2025-04-11T00:22:53Z | ALT: 40278 ft | SPD: 427 kt | TEMP: -43 C | FUEL: 61.4%
TIME: 2025-04-11T00:22:53Z | ALT: 31647 ft | SPD: 518 kt | TEMP: -33 C | FUEL: 88.2%
TIME: 2025-04-11T00:22:53Z | ALT: 37772 ft | SPD: 473 kt | TEMP: -30 C | FUEL: 91.8%
TIME: 2025-04-11T00:22:53Z | ALT: 35452 ft | SPD: 426 kt | TEMP: -41 C | FUEL: 48.5%
TIME: 2025-04-11T00:22:53Z | ALT: 29376 ft | SPD: 486 kt | TEMP: -49 C | FUEL: 72.4%
TIME: 2025-04-11T00:22:53Z | ALT: 36518 ft | SPD: 430 kt | TEMP: -42 C | FUEL: 82.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40382 ft | SPD: 513 kt | TEMP: -51 C | FUEL: 85.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37855 ft | SPD: 428 kt | TEMP: -46 C | FUEL: 96.8%
TIME: 2025-04-11T00:22:53Z | ALT: 31239 ft | SPD: 490 kt | TEMP: -36 C | FUEL: 58.6%
TIME: 2025-04-11T00:22:53Z | ALT: 32640 ft | SPD: 449 kt | TEMP: -41 C | FUEL: 72.9%
TIME: 2025-04-11T00:22:53Z | ALT: 37379 ft | SPD: 443 kt | TEMP: -44 C | FUEL: 68.2%
